Outlet,Date,Time,NetSales,Tax,TotalAmount,ReceiptNumber,Items,TotalItem,PaymentMethod,UseLoyaltyCard
SHOP003,2025-09-18,13:02:47,22522.523,2477.477,25000,SHOP003SEP2501063,"Green Thai Tea, Upgrade Beans (Arabica)",2,BCA,0
SHOP003,2025-09-18,13:14:57,27027.027,2972.973,30000,SHOP003SEP2501064,WHITE,1,BCA,0
SHOP001,2025-09-18,13:19:18,20720.721,2279.279,23000,SHOP001SEP2501543,Friendly Coffee (Ice double shot),1,BCA,0
SHOP001,2025-09-18,13:19:42,22522.523,2477.477,25000,SHOP001SEP2501544,Chocolate (Ice),1,Cash,0
SHOP003,2025-09-18,13:30:47,9009.009,990.991,10000,SHOP003SEP2501065,Donat Polos,1,BCA,0
SHOP003,2025-09-18,13:38:37,19819.82,2180.18,22000,SHOP003SEP2501066,Cappuccino (Hot Arabica),1,BCA,0
SHOP001,2025-09-18,13:42:16,19819.82,2180.18,22000,SHOP001SEP2501545,Pisang Coklat,1,Cash,0
SHOP001,2025-09-18,13:45:56,13513.514,1486.486,15000,SHOP001SEP2501546,Nostaltea,1,BCA,0
SHOP002,2025-09-18,13:50:53,20720.721,2279.279,23000,SHOP002SEP2500625,Basic Latte (Ice Arabica),1,BCA,0
SHOP001,2025-09-18,13:53:13,18018.018,1981.982,20000,SHOP001SEP2501547,Americano (Ice Arabica),1,BCA,0
SHOP003,2025-09-18,14:00:29,20720.721,2279.279,23000,SHOP003SEP2501067,Basic Latte (Ice Houseblend),1,Cash,0
SHOP003,2025-09-18,14:02:19,21621.622,2378.378,24000,SHOP003SEP2501068,Matcha Latte (Hot),1,Cash,0
SHOP001,2025-09-18,14:10:49,18918.919,2081.081,21000,SHOP001SEP2501548,Green Thai Tea,1,BCA,0
SHOP001,2025-09-18,14:10:55,20720.721,2279.279,23000,SHOP001SEP2501549,Friendly Coffee (Hot),1,BCA,0
SHOP003,2025-09-18,14:12:13,21621.622,2378.378,24000,SHOP003SEP2501069,Not Tiramisu Latte,1,BCA,0
SHOP003,2025-09-18,14:12:26,18018.018,1981.982,20000,SHOP003SEP2501070,Americano (Hot Arabica),1,BCA,0
SHOP001,2025-09-18,14:21:36,38738.739,4261.261,43000,SHOP001SEP2501550,"Lemons, Basic Latte (Ice Arabica)",2,BCA,0
SHOP003,2025-09-18,14:29:52,18018.018,1981.982,20000,SHOP003SEP2501071,BLACK,1,BCA,0
SHOP003,2025-09-18,14:43:22,3603.604,396.396,4000,SHOP003SEP2501072,Upgrade Beans (Arabica),1,BCA,0
SHOP003,2025-09-18,14:44:00,9009.009,990.991,10000,SHOP003SEP2501073,Susu Oat,1,BCA,0
SHOP001,2025-09-18,14:58:38,0.0,0.0,0,SHOP001SEP2501551,Sunset,1,Cash,1
SHOP002,2025-09-18,15:00:30,20720.721,2279.279,23000,SHOP002SEP2500626,Friendly Coffee (Hot),1,BCA,0
SHOP001,2025-09-18,15:10:46,27027.027,2972.973,30000,SHOP001SEP2501552,Creamy Chocolate Cake,1,BCA,0
SHOP002,2025-09-18,15:14:08,20720.721,2279.279,23000,SHOP002SEP2500627,Friendly Coffee (Ice),1,Cash,0
SHOP001,2025-09-18,15:14:54,20720.721,2279.279,23000,SHOP001SEP2501553,Black Rice (Ice),1,Cash,0
SHOP003,2025-09-18,15:25:53,44144.144,4855.856,49000,SHOP003SEP2501074,"Waffle, Apple Pie Latte",2,BCA,0
SHOP003,2025-09-18,15:28:36,20720.721,2279.279,23000,SHOP003SEP2501075,Hazelnut Latte,1,BCA,0
SHOP001,2025-09-18,15:31:41,18018.018,1981.982,20000,SHOP001SEP2501554,Chamomile,1,Cash,0
SHOP001,2025-09-18,15:32:05,10810.811,1189.189,12000,SHOP001SEP2501555,Gula Gula,1,BCA,0
SHOP002,2025-09-18,15:39:16,13513.514,1486.486,15000,SHOP002SEP2500628,Nostaltea,1,BCA,0
SHOP002,2025-09-18,15:43:20,18918.919,2081.081,21000,SHOP002SEP2500629,Jasmine (Hot),1,Cash,0
SHOP001,2025-09-18,15:50:08,27027.027,2972.973,30000,SHOP001SEP2501556,Chocolate (Gedhe),1,BCA,0
SHOP003,2025-09-18,15:50:25,20720.721,2279.279,23000,SHOP003SEP2501076,Hazelnut Latte,1,Cash,0
SHOP001,2025-09-18,15:53:53,27027.027,2972.973,30000,SHOP001SEP2501557,Happy Moca (Hot),1,BCA,0
SHOP002,2025-09-18,15:59:43,37837.838,4162.162,42000,SHOP002SEP2500630,"Candy Latte (Gedhe), Espresso Arabica (Basic Espresso)",2,BCA,0
SHOP002,2025-09-18,16:01:00,0.0,0.0,0,SHOP002SEP2500631,Basic Latte (Ice Arabica),1,Cash,1
SHOP001,2025-09-18,16:05:29,22522.523,2477.477,25000,SHOP001SEP2501558,Matchapresso,1,Cash,0
SHOP001,2025-09-18,16:14:49,20720.721,2279.279,23000,SHOP001SEP2501559,Basic Latte (Ice Houseblend),1,Cash,0
SHOP001,2025-09-18,16:19:39,10810.811,1189.189,12000,SHOP001SEP2501560,Espresso Houseblend (Basic Espresso),1,BCA,0
SHOP001,2025-09-18,16:29:34,33333.333,3666.667,37000,SHOP001SEP2501561,"Extra Shot (Arabica), Biru (Gedhe)",2,BCA,0
SHOP003,2025-09-18,16:38:11,20720.721,2279.279,23000,SHOP003SEP2501077,Sunset,1,BCA,0
SHOP003,2025-09-18,16:40:51,18018.018,1981.982,20000,SHOP003SEP2501078,Americano (Hot Arabica),1,BCA,0
SHOP003,2025-09-18,16:46:38,54054.054,5945.946,60000,SHOP003SEP2501079,"Hazelnut Latte (Gedhe), Candy Latte (Gedhe)",2,BCA,0
SHOP001,2025-09-18,16:49:44,22522.523,2477.477,25000,SHOP001SEP2501562,Chocolate (Ice),1,BCA,0
SHOP003,2025-09-18,16:50:06,9009.009,990.991,10000,SHOP003SEP2501080,Donat Polos,1,BCA,0
SHOP001,2025-09-18,16:52:01,22522.523,2477.477,25000,SHOP001SEP2501563,Matcha Espresso,1,BCA,0
SHOP003,2025-09-18,16:59:09,0.0,0.0,0,SHOP003SEP2501081,Cappuccino (Hot Houseblend),1,Cash,1
SHOP003,2025-09-18,17:04:31,27027.027,2972.973,30000,SHOP003SEP2501082,Creamy Chocolate Cake,1,BCA,0
SHOP002,2025-09-18,17:06:44,27027.027,2972.973,30000,SHOP002SEP2500632,WHITE,1,BCA,0
SHOP003,2025-09-18,17:07:17,19819.82,2180.18,22000,SHOP003SEP2501083,Cappuccino (Ice Houseblend),1,BCA,0
SHOP003,2025-09-18,17:11:57,41441.441,4558.559,46000,SHOP003SEP2501084,"Matcha Latte (Hot), Cappuccino (Hot Houseblend)",2,Cash,0
SHOP001,2025-09-18,17:19:59,18918.919,2081.081,21000,SHOP001SEP2501564,Green Thai Tea,1,Cash,0
SHOP001,2025-09-18,17:21:29,10810.811,1189.189,12000,SHOP001SEP2501565,Espresso Arabica (On The Rock),1,BCA,0
SHOP003,2025-09-18,17:22:39,18918.919,2081.081,21000,SHOP003SEP2501085,Green Apple,1,BCA,0
SHOP003,2025-09-18,17:32:06,42342.342,4657.658,47000,SHOP003SEP2501086,"Cappuccino (Hot Houseblend), Waffle",2,BCA,0
SHOP001,2025-09-18,17:40:35,18018.018,1981.982,20000,SHOP001SEP2501566,Americano (Ice Houesblend),1,Cash,0
SHOP001,2025-09-18,17:44:24,3603.604,396.396,4000,SHOP001SEP2501567,Upgrade Beans (Arabica),1,BCA,0
SHOP001,2025-09-18,17:49:56,10810.811,1189.189,12000,SHOP001SEP2501568,Nutella Meses,1,BCA,0
SHOP002,2025-09-18,17:58:11,10810.811,1189.189,12000,SHOP002SEP2500633,Gula Gula,1,BCA,0
SHOP001,2025-09-18,18:13:09,22522.523,2477.477,25000,SHOP001SEP2501569,Matcha Espresso,1,BCA,0
SHOP001,2025-09-18,18:14:57,39639.64,4360.36,44000,SHOP001SEP2501570,"Butterscotch, Jasmine (Hot)",2,BCA,0
SHOP001,2025-09-18,18:20:49,27027.027,2972.973,30000,SHOP001SEP2501571,Green Thai Tea (Gedhe),1,BCA,0
SHOP001,2025-09-18,18:20:59,3603.604,396.396,4000,SHOP001SEP2501572,Upgrade Beans (Arabica),1,BCA,0
SHOP002,2025-09-18,18:23:35,20720.721,2279.279,23000,SHOP002SEP2500634,Vanilla Latte,1,BCA,0
SHOP003,2025-09-18,18:23:55,18018.018,1981.982,20000,SHOP003SEP2501087,Lemons,1,BCA,0
SHOP001,2025-09-18,18:27:37,39639.64,4360.36,44000,SHOP001SEP2501573,"Not Tiramisu Latte, Americano (Hot Houseblend)",2,BCA,0
SHOP001,2025-09-18,18:36:31,27027.027,2972.973,30000,SHOP001SEP2501574,Matchapresso (Gedhe),1,BCA,0
SHOP002,2025-09-18,18:37:43,9009.009,990.991,10000,SHOP002SEP2500635,Donat Polos,1,Cash,0
SHOP003,2025-09-18,18:37:56,27027.027,2972.973,30000,SHOP003SEP2501088,WHITE,1,BCA,0
SHOP003,2025-09-18,18:48:03,27027.027,2972.973,30000,SHOP003SEP2501089,Apple Pie Latte (Gedhe),1,Cash,0
SHOP001,2025-09-18,18:49:20,0.0,0.0,0,SHOP001SEP2501575,Sitrus Cafe,1,Cash,1
SHOP001,2025-09-18,18:57:32,27027.027,2972.973,30000,SHOP001SEP2501576,Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-09-18,19:01:38,6306.306,693.694,7000,SHOP003SEP2501090,Extra Shot (Arabica),1,BCA,0
SHOP001,2025-09-18,19:05:08,18918.919,2081.081,21000,SHOP001SEP2501577,Lemon Tea (Ice),1,Cash,0
SHOP001,2025-09-18,19:10:53,0.0,0.0,0,SHOP001SEP2501578,Matcha Latte (Hot),1,Cash,1
SHOP003,2025-09-18,19:17:25,27027.027,2972.973,30000,SHOP003SEP2501091,Chocolate (Gedhe),1,Cash,0
SHOP001,2025-09-18,19:19:17,27027.027,2972.973,30000,SHOP001SEP2501579,Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-09-18,19:20:08,18918.919,2081.081,21000,SHOP003SEP2501092,Red Apple,1,Cash,0
SHOP003,2025-09-18,19:21:38,18918.919,2081.081,21000,SHOP003SEP2501093,Red Apple,1,BCA,0
SHOP003,2025-09-18,19:24:26,27027.027,2972.973,30000,SHOP003SEP2501094,Chocolate (Gedhe),1,BCA,0
SHOP002,2025-09-18,19:25:22,32432.432,3567.568,36000,SHOP002SEP2500636,"Extra Shot (Houseblend), Candy Latte (Gedhe)",2,BCA,0
SHOP001,2025-09-18,19:30:08,10810.811,1189.189,12000,SHOP001SEP2501580,Gula Gula,1,Cash,0
SHOP001,2025-09-18,19:33:22,20720.721,2279.279,23000,SHOP001SEP2501581,Basic Latte (Ice Houseblend),1,BCA,0
SHOP001,2025-09-18,19:35:11,22522.523,2477.477,25000,SHOP001SEP2501582,Chocolate (Hot),1,BCA,0
SHOP002,2025-09-18,19:55:39,20720.721,2279.279,23000,SHOP002SEP2500637,Summer,1,BCA,0
SHOP002,2025-09-18,19:57:24,20720.721,2279.279,23000,SHOP002SEP2500638,Candy Latte,1,BCA,0
SHOP002,2025-09-18,20:01:11,45045.045,4954.955,50000,SHOP002SEP2500639,"BLACK (Houseblend), WHITE (Houseblend)",2,BCA,0
SHOP001,2025-09-18,20:19:54,5405.405,594.595,6000,SHOP001SEP2501583,Extra Shot (Houseblend),1,BCA,0
SHOP002,2025-09-18,20:20:37,20720.721,2279.279,23000,SHOP002SEP2500640,Black Rice (Hot),1,BCA,0
SHOP001,2025-09-18,20:20:38,10810.811,1189.189,12000,SHOP001SEP2501584,Banana Bread (Original),1,BCA,0
SHOP003,2025-09-18,20:24:43,22522.523,2477.477,25000,SHOP003SEP2501095,Waffle,1,BCA,0
SHOP003,2025-09-18,20:38:59,10810.811,1189.189,12000,SHOP003SEP2501096,Espresso Houseblend (Basic Espresso),1,BCA,0
SHOP003,2025-09-18,20:41:47,20720.721,2279.279,23000,SHOP003SEP2501097,Friendly Coffee (Ice),1,BCA,0
SHOP001,2025-09-18,20:48:12,48648.649,5351.351,54000,SHOP001SEP2501585,"Cold Brew, WHITE (Arabica)",2,BCA,0
SHOP001,2025-09-18,20:49:48,22522.523,2477.477,25000,SHOP001SEP2501586,Matchapresso,1,BCA,0
SHOP003,2025-09-18,20:58:28,27027.027,2972.973,30000,SHOP003SEP2501098,Creamy Chocolate Cake,1,Cash,0
SHOP002,2025-09-18,20:59:30,18918.919,2081.081,21000,SHOP002SEP2500641,Green Thai Tea,1,BCA,0
SHOP002,2025-09-18,21:01:33,27027.027,2972.973,30000,SHOP002SEP2500642,Apple Pie Latte (Gedhe),1,BCA,0
SHOP001,2025-09-18,21:04:37,20720.721,2279.279,23000,SHOP001SEP2501587,Sunset,1,BCA,0
SHOP003,2025-09-18,21:16:53,10810.811,1189.189,12000,SHOP003SEP2501099,Burnt Sugar,1,BCA,0
SHOP001,2025-09-18,21:17:03,9009.009,990.991,10000,SHOP001SEP2501588,Donat Polos,1,BCA,0
SHOP001,2025-09-18,21:19:29,45045.045,4954.955,50000,SHOP001SEP2501589,"BLACK, Hazelnut Latte (Gedhe)",2,BCA,0
SHOP001,2025-09-18,21:20:24,28828.829,3171.171,32000,SHOP001SEP2501590,"Banana Bread (Chocolate), BLACK (Arabica)",2,BCA,0
SHOP001,2025-09-18,21:27:17,20720.721,2279.279,23000,SHOP001SEP2501591,Friendly Coffee (Ice double shot),1,BCA,0
SHOP001,2025-09-18,21:29:01,18018.018,1981.982,20000,SHOP001SEP2501592,Americano (Ice Arabica),1,BCA,0
SHOP003,2025-09-18,21:30:15,9009.009,990.991,10000,SHOP003SEP2501100,Donat Polos,1,BCA,0
SHOP002,2025-09-18,21:33:18,42342.342,4657.658,47000,SHOP002SEP2500643,"Red Liquid, Berry Cake",2,BCA,0
SHOP001,2025-09-18,21:53:33,19819.82,2180.18,22000,SHOP001SEP2501593,Cappuccino (Hot Arabica),1,BCA,0
SHOP001,2025-09-18,22:00:40,20720.721,2279.279,23000,SHOP001SEP2501594,Summer,1,BCA,0
SHOP001,2025-09-18,22:01:16,10810.811,1189.189,12000,SHOP001SEP2501595,Burnt Sugar,1,BCA,0
SHOP001,2025-09-18,22:09:20,18018.018,1981.982,20000,SHOP001SEP2501596,Americano (Ice Arabica),1,Cash,0
SHOP001,2025-09-18,22:10:01,27027.027,2972.973,30000,SHOP001SEP2501597,Chocolate (Gedhe),1,BCA,0
SHOP003,2025-09-18,22:34:25,19819.82,2180.18,22000,SHOP003SEP2501101,Cappuccino (Ice Houseblend),1,BCA,0
SHOP001,2025-09-18,22:41:03,18018.018,1981.982,20000,SHOP001SEP2501598,BLACK (Houseblend),1,BCA,0
SHOP003,2025-09-18,22:46:36,6306.306,693.694,7000,SHOP003SEP2501102,Extra Shot (Arabica),1,BCA,0
SHOP002,2025-09-18,22:49:41,18018.018,1981.982,20000,SHOP002SEP2500644,Americano (Ice Houesblend),1,BCA,0
SHOP002,2025-09-18,22:56:01,20720.721,2279.279,23000,SHOP002SEP2500645,Friendly Coffee (Hot),1,BCA,0
SHOP001,2025-09-19,07:19:23,22522.523,2477.477,25000,SHOP001SEP2501599,Matcha Espresso,1,BCA,0
SHOP002,2025-09-19,07:24:01,27027.027,2972.973,30000,SHOP002SEP2500646,Happy Moca (Hot),1,BCA,0
SHOP001,2025-09-19,07:24:52,21621.622,2378.378,24000,SHOP001SEP2501600,Biru,1,BCA,0
SHOP002,2025-09-19,07:29:45,18018.018,1981.982,20000,SHOP002SEP2500647,BLACK (Arabica),1,BCA,0
SHOP001,2025-09-19,07:31:39,0.0,0.0,0,SHOP001SEP2501601,Butterscotch,1,Cash,1
SHOP002,2025-09-19,07:33:10,27027.027,2972.973,30000,SHOP002SEP2500648,Friendly Coffee (Gedhe),1,BCA,0
SHOP002,2025-09-19,07:35:47,18918.919,2081.081,21000,SHOP002SEP2500649,Thai Tea,1,BCA,0
SHOP001,2025-09-19,07:41:20,27027.027,2972.973,30000,SHOP001SEP2501602,Candy Latte (Gedhe),1,BCA,0
SHOP001,2025-09-19,07:46:12,10810.811,1189.189,12000,SHOP001SEP2501603,Gula Gula,1,BCA,0
SHOP002,2025-09-19,07:49:53,18918.919,2081.081,21000,SHOP002SEP2500650,Lemon Tea (Hot),1,BCA,0
SHOP001,2025-09-19,07:59:44,32432.432,3567.568,36000,SHOP001SEP2501604,"Extra Shot (Houseblend), Apple Pie Latte (Gedhe)",2,BCA,0
SHOP001,2025-09-19,08:01:40,20720.721,2279.279,23000,SHOP001SEP2501605,Vanilla Latte,1,BCA,0
SHOP002,2025-09-19,08:09:49,27027.027,2972.973,30000,SHOP002SEP2500651,WHITE,1,BCA,0
SHOP002,2025-09-19,08:10:20,27027.027,2972.973,30000,SHOP002SEP2500652,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP002,2025-09-19,08:21:50,18018.018,1981.982,20000,SHOP002SEP2500653,Americano (Ice Houesblend),1,Cash,0
SHOP001,2025-09-19,08:31:53,32432.432,3567.568,36000,SHOP001SEP2501606,"Extra Shot (Houseblend), Candy Latte (Gedhe)",2,BCA,0
SHOP002,2025-09-19,08:34:39,10810.811,1189.189,12000,SHOP002SEP2500654,Espresso Houseblend (Basic Espresso),1,BCA,0
SHOP001,2025-09-19,08:39:12,21621.622,2378.378,24000,SHOP001SEP2501607,Creamy Klepon,1,BCA,0
SHOP001,2025-09-19,08:41:31,37837.838,4162.162,42000,SHOP001SEP2501608,"Banana Bread (Original), Biru (Gedhe)",2,BCA,0
SHOP001,2025-09-19,08:47:26,18018.018,1981.982,20000,SHOP001SEP2501609,BLACK (Houseblend),1,Cash,0
SHOP001,2025-09-19,08:51:08,18918.919,2081.081,21000,SHOP001SEP2501610,Green Apple,1,BCA,0
SHOP003,2025-09-19,09:08:59,18918.919,2081.081,21000,SHOP003SEP2501103,Lemon Tea (Hot),1,BCA,0
SHOP002,2025-09-19,09:14:01,27027.027,2972.973,30000,SHOP002SEP2500655,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP001,2025-09-19,09:21:51,21621.622,2378.378,24000,SHOP001SEP2501611,Creamy Klepon,1,BCA,0
SHOP001,2025-09-19,09:22:13,27027.027,2972.973,30000,SHOP001SEP2501612,Candy Latte (Gedhe),1,BCA,0
SHOP002,2025-09-19,09:29:50,20720.721,2279.279,23000,SHOP002SEP2500656,Moody,1,BCA,0
SHOP003,2025-09-19,09:30:46,27027.027,2972.973,30000,SHOP003SEP2501104,Hazelnut Latte (Gedhe),1,BCA,0
SHOP001,2025-09-19,09:38:43,27027.027,2972.973,30000,SHOP001SEP2501613,Green Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-09-19,09:39:22,27027.027,2972.973,30000,SHOP003SEP2501105,Happy Moca (Hot),1,BCA,0
SHOP003,2025-09-19,09:39:28,19819.82,2180.18,22000,SHOP003SEP2501106,Cappuccino (Hot Arabica),1,Cash,0
SHOP003,2025-09-19,09:48:59,45045.045,4954.955,50000,SHOP003SEP2501107,"Americano (Hot Arabica), Biru (Gedhe)",2,BCA,0
SHOP001,2025-09-19,09:56:19,27027.027,2972.973,30000,SHOP001SEP2501614,Happy Moca (Hot),1,BCA,0
SHOP002,2025-09-19,09:56:26,20720.721,2279.279,23000,SHOP002SEP2500657,Vanilla Latte,1,BCA,0
SHOP001,2025-09-19,10:13:53,20720.721,2279.279,23000,SHOP001SEP2501615,Black Rice (Hot),1,BCA,0
SHOP001,2025-09-19,10:23:06,18018.018,1981.982,20000,SHOP001SEP2501616,Americano (Hot Houseblend),1,BCA,0
SHOP001,2025-09-19,10:24:26,29729.73,3270.27,33000,SHOP001SEP2501617,"Green Apple, Banana Bread (Chocolate)",2,BCA,0
SHOP002,2025-09-19,10:47:54,0.0,0.0,0,SHOP002SEP2500658,Matchapresso (Gedhe),1,Cash,1
SHOP003,2025-09-19,10:59:21,27027.027,2972.973,30000,SHOP003SEP2501108,Green Thai Tea (Gedhe),1,BCA,0
SHOP001,2025-09-19,11:04:54,20720.721,2279.279,23000,SHOP001SEP2501618,Friendly Coffee (Hot),1,BCA,0
SHOP001,2025-09-19,11:10:48,20720.721,2279.279,23000,SHOP001SEP2501619,Basic Latte (Hot Houseblend),1,BCA,0
SHOP001,2025-09-19,11:12:42,18918.919,2081.081,21000,SHOP001SEP2501620,Green Thai Tea,1,Cash,0
SHOP003,2025-09-19,11:16:37,20720.721,2279.279,23000,SHOP003SEP2501109,Friendly Coffee (Ice),1,BCA,0
SHOP002,2025-09-19,11:19:43,27027.027,2972.973,30000,SHOP002SEP2500659,WHITE (Houseblend),1,BCA,0
SHOP001,2025-09-19,11:32:10,22522.523,2477.477,25000,SHOP001SEP2501621,Matcha Espresso,1,BCA,0
SHOP001,2025-09-19,11:33:08,16216.216,1783.784,18000,SHOP001SEP2501622,Soft Tea,1,Cash,0
SHOP003,2025-09-19,11:37:40,18018.018,1981.982,20000,SHOP003SEP2501110,Americano (Hot Arabica),1,BCA,0
SHOP001,2025-09-19,11:49:57,39639.64,4360.36,44000,SHOP001SEP2501623,"Jasmine (Hot), Friendly Coffee (Hot double shot)",2,BCA,0
SHOP003,2025-09-19,11:49:58,18918.919,2081.081,21000,SHOP003SEP2501111,Thai Tea,1,BCA,0
SHOP003,2025-09-19,11:50:03,27027.027,2972.973,30000,SHOP003SEP2501112,Matchapresso (Gedhe),1,BCA,0
SHOP001,2025-09-19,11:50:50,22522.523,2477.477,25000,SHOP001SEP2501624,Chocolate (Hot),1,BCA,0
SHOP003,2025-09-19,11:56:24,20720.721,2279.279,23000,SHOP003SEP2501113,Basic Latte (Hot Houseblend),1,BCA,0
SHOP001,2025-09-19,12:00:25,27027.027,2972.973,30000,SHOP001SEP2501625,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP001,2025-09-19,12:05:17,0.0,0.0,0,SHOP001SEP2501626,Cappuccino (Ice Houseblend),1,Cash,1
SHOP001,2025-09-19,12:07:44,22522.523,2477.477,25000,SHOP001SEP2501627,Chocolate (Hot),1,BCA,0
SHOP001,2025-09-19,12:28:15,27027.027,2972.973,30000,SHOP001SEP2501628,Happy Moca (Hot),1,BCA,0
SHOP001,2025-09-19,12:35:58,28828.829,3171.171,32000,SHOP001SEP2501629,"Nutella Meses, Lemons",2,BCA,0
SHOP003,2025-09-19,12:36:21,20720.721,2279.279,23000,SHOP003SEP2501114,Candy Latte,1,BCA,0
SHOP002,2025-09-19,12:50:43,9009.009,990.991,10000,SHOP002SEP2500660,Susu Oat,1,BCA,0
SHOP003,2025-09-19,13:03:46,21621.622,2378.378,24000,SHOP003SEP2501115,Matcha Latte (Ice),1,BCA,0
SHOP001,2025-09-19,13:12:36,47747.748,5252.252,53000,SHOP001SEP2501630,"Friendly Coffee (Ice), WHITE (Houseblend)",2,BCA,0
SHOP003,2025-09-19,13:13:14,45945.946,5054.054,51000,SHOP003SEP2501116,"Chocolate (Gedhe), Lemon Tea (Hot)",2,BCA,0
SHOP003,2025-09-19,13:16:35,20720.721,2279.279,23000,SHOP003SEP2501117,Summer,1,Cash,0
SHOP003,2025-09-19,13:18:35,49549.55,5450.45,55000,SHOP003SEP2501118,"Not Tiramisu Latte (Gedhe), Waffle",2,BCA,0
SHOP002,2025-09-19,13:19:04,26126.126,2873.874,29000,SHOP002SEP2500661,"Friendly Coffee (Ice double shot), Extra Shot (Houseblend)",2,BCA,0
SHOP002,2025-09-19,13:23:06,18018.018,1981.982,20000,SHOP002SEP2500662,Chamomile,1,BCA,0
SHOP003,2025-09-19,13:36:08,20720.721,2279.279,23000,SHOP003SEP2501119,Basic Latte (Hot Houseblend),1,Cash,0
SHOP001,2025-09-19,13:42:27,21621.622,2378.378,24000,SHOP001SEP2501631,Creamy Klepon,1,Cash,0
SHOP002,2025-09-19,13:44:22,27027.027,2972.973,30000,SHOP002SEP2500663,Happy Moca (Ice),1,BCA,0
SHOP003,2025-09-19,13:54:43,18918.919,2081.081,21000,SHOP003SEP2501120,Lemon Tea (Hot),1,BCA,0
SHOP003,2025-09-19,14:03:10,20720.721,2279.279,23000,SHOP003SEP2501121,Friendly Coffee (Ice),1,Cash,0
SHOP003,2025-09-19,14:11:59,18918.919,2081.081,21000,SHOP003SEP2501122,Red Apple,1,BCA,0
SHOP003,2025-09-19,14:16:17,27027.027,2972.973,30000,SHOP003SEP2501123,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP001,2025-09-19,14:20:22,19819.82,2180.18,22000,SHOP001SEP2501632,Jus Semangka,1,BCA,0
SHOP003,2025-09-19,14:27:22,16216.216,1783.784,18000,SHOP003SEP2501124,Soft Tea,1,BCA,0
SHOP001,2025-09-19,14:30:56,10810.811,1189.189,12000,SHOP001SEP2501633,Espresso Arabica (On The Rock),1,Cash,0
SHOP003,2025-09-19,14:39:08,52252.252,5747.748,58000,SHOP003SEP2501125,"WHITE (Arabica), Croffle",2,BCA,0
SHOP003,2025-09-19,14:40:03,10810.811,1189.189,12000,SHOP003SEP2501126,Espresso Houseblend (On The Rock),1,BCA,0
SHOP003,2025-09-19,14:44:16,27027.027,2972.973,30000,SHOP003SEP2501127,WHITE,1,Cash,0
SHOP002,2025-09-19,14:48:17,18018.018,1981.982,20000,SHOP002SEP2500664,Americano (Hot Houseblend),1,BCA,0
SHOP001,2025-09-19,15:04:04,22522.523,2477.477,25000,SHOP001SEP2501634,Chocolate (Hot),1,BCA,0
SHOP001,2025-09-19,15:04:46,21621.622,2378.378,24000,SHOP001SEP2501635,Creamy Klepon,1,BCA,0
SHOP001,2025-09-19,15:08:34,20720.721,2279.279,23000,SHOP001SEP2501636,Basic Latte (Hot Houseblend),1,BCA,0
SHOP003,2025-09-19,15:09:32,16216.216,1783.784,18000,SHOP003SEP2501128,Soft Tea,1,BCA,0
SHOP003,2025-09-19,15:31:03,10810.811,1189.189,12000,SHOP003SEP2501129,Espresso Houseblend (Basic Espresso),1,BCA,0
SHOP001,2025-09-19,15:35:43,27027.027,2972.973,30000,SHOP001SEP2501637,Butterscotch Latte (Gedhe),1,Cash,0
SHOP003,2025-09-19,15:38:01,42342.342,4657.658,47000,SHOP003SEP2501130,"Creamy Klepon, Friendly Coffee (Hot)",2,BCA,0
SHOP003,2025-09-19,15:38:50,10810.811,1189.189,12000,SHOP003SEP2501131,Espresso Houseblend (On The Rock),1,Cash,0
SHOP001,2025-09-19,15:39:11,13513.514,1486.486,15000,SHOP001SEP2501638,Nostaltea,1,BCA,0
SHOP002,2025-09-19,15:56:06,21621.622,2378.378,24000,SHOP002SEP2500665,Apple Pie Latte,1,BCA,0
SHOP001,2025-09-19,15:56:27,0.0,0.0,0,SHOP001SEP2501639,WHITE (Houseblend),1,Cash,1
SHOP003,2025-09-19,15:59:07,20720.721,2279.279,23000,SHOP003SEP2501132,Vanilla Latte,1,BCA,0
SHOP001,2025-09-19,16:05:13,3603.604,396.396,4000,SHOP001SEP2501640,Upgrade Beans (Arabica),1,Cash,0
SHOP003,2025-09-19,16:06:27,18918.919,2081.081,21000,SHOP003SEP2501133,Thai Tea,1,Cash,0
SHOP001,2025-09-19,16:20:30,43243.243,4756.757,48000,SHOP001SEP2501641,"Sunset, Waffle",2,Cash,0
SHOP003,2025-09-19,16:23:39,10810.811,1189.189,12000,SHOP003SEP2501134,Espresso Arabica (Basic Espresso),1,BCA,0
SHOP003,2025-09-19,16:36:28,42342.342,4657.658,47000,SHOP003SEP2501135,"Friendly Coffee (Ice), Forbidden Berry",2,BCA,0
SHOP003,2025-09-19,16:40:05,27027.027,2972.973,30000,SHOP003SEP2501136,Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-09-19,16:43:37,20720.721,2279.279,23000,SHOP003SEP2501137,Friendly Coffee (Hot),1,Cash,0
